,Date,Team,Current,Last 3,Last 1,Home,Away,Previous
120,2011-09-17,Philadelphia,0.651,0.667,0.000,0.689,0.613,0.597
121,2011-09-17,NY Yankees,0.604,0.333,0.000,0.630,0.579,0.585
122,2011-09-17,Milwaukee,0.583,0.667,1.000,0.693,0.474,0.475
123,2011-09-17,Detroit,0.583,0.667,1.000,0.608,0.558,0.500
124,2011-09-17,Boston,0.580,0.333,1.000,0.587,0.573,0.549
125,2011-09-17,Arizona,0.576,0.333,0.000,0.625,0.532,0.401
126,2011-09-17,Atlanta,0.570,0.667,0.000,0.605,0.533,0.554
127,2011-09-17,Texas,0.570,0.667,0.000,0.628,0.507,0.551
128,2011-09-17,Tampa Bay,0.553,0.333,0.000,0.560,0.547,0.587
129,2011-09-17,St. Louis,0.547,1.000,1.000,0.547,0.547,0.531
130,2011-09-17,LA Angels,0.547,0.667,0.000,0.587,0.507,0.494
131,2011-09-17,SF Giants,0.536,1.000,1.000,0.564,0.507,0.582
132,2011-09-17,Toronto,0.507,0.667,1.000,0.520,0.493,0.525
133,2011-09-17,LA Dodgers,0.493,0.667,1.000,0.500,0.487,0.494
134,2011-09-17,Cleveland,0.493,0.333,1.000,0.542,0.447,0.426
135,2011-09-17,Cincinnati,0.490,0.667,0.000,0.526,0.453,0.552
136,2011-09-17,Chi Sox,0.487,0.000,0.000,0.440,0.533,0.543
137,2011-09-17,NY Mets,0.477,0.333,1.000,0.413,0.540,0.488
138,2011-09-17,Washington,0.477,0.667,0.000,0.547,0.405,0.426
139,2011-09-17,Colorado,0.467,0.333,0.000,0.500,0.432,0.512
140,2011-09-17,Oakland,0.450,0.333,0.000,0.540,0.360,0.500
141,2011-09-17,Miami,0.450,0.333,1.000,0.387,0.513,0.494
142,2011-09-17,Pittsburgh,0.450,0.333,0.000,0.436,0.466,0.352
143,2011-09-17,Chi Cubs,0.437,0.333,1.000,0.474,0.400,0.463
144,2011-09-17,Kansas City,0.434,1.000,1.000,0.494,0.373,0.414
145,2011-09-17,San Diego,0.424,0.333,1.000,0.425,0.423,0.556
146,2011-09-17,Seattle,0.420,0.667,1.000,0.474,0.365,0.377
147,2011-09-17,Baltimore,0.409,1.000,1.000,0.474,0.343,0.407
148,2011-09-17,Minnesota,0.396,0.000,0.000,0.411,0.382,0.570
149,2011-09-17,Houston,0.340,0.333,0.000,0.378,0.303,0.469
150,2011-09-18,Philadelphia,0.653,0.667,1.000,0.693,0.613,0.597
151,2011-09-18,NY Yankees,0.607,0.333,1.000,0.630,0.584,0.585
152,2011-09-18,Milwaukee,0.586,0.667,1.000,0.693,0.481,0.475
153,2011-09-18,Detroit,0.579,0.333,0.000,0.608,0.551,0.500
154,2011-09-18,Boston,0.576,0.333,0.000,0.579,0.573,0.549
155,2011-09-18,Arizona,0.572,0.000,0.000,0.625,0.525,0.401
156,2011-09-18,Texas,0.572,0.667,1.000,0.628,0.514,0.551
157,2011-09-18,Atlanta,0.572,0.667,1.000,0.610,0.533,0.554
158,2011-09-18,Tampa Bay,0.556,0.667,1.000,0.560,0.553,0.587
159,2011-09-18,LA Angels,0.543,0.333,0.000,0.587,0.500,0.494
160,2011-09-18,St. Louis,0.543,0.667,0.000,0.547,0.540,0.531
161,2011-09-18,SF Giants,0.540,1.000,1.000,0.564,0.514,0.582
162,2011-09-18,Toronto,0.503,0.667,0.000,0.513,0.493,0.525
163,2011-09-18,LA Dodgers,0.497,0.667,1.000,0.507,0.487,0.494
164,2011-09-18,Cleveland,0.497,0.667,1.000,0.542,0.455,0.426
165,2011-09-18,Cincinnati,0.487,0.333,0.000,0.520,0.453,0.552
166,2011-09-18,Chi Sox,0.483,0.000,0.000,0.440,0.526,0.543
167,2011-09-18,NY Mets,0.474,0.333,0.000,0.413,0.533,0.488
168,2011-09-18,Washington,0.473,0.333,0.000,0.540,0.405,0.426
169,2011-09-18,Colorado,0.464,0.000,0.000,0.494,0.432,0.512
170,2011-09-18,Oakland,0.454,0.667,1.000,0.546,0.360,0.500
171,2011-09-18,Miami,0.454,0.667,1.000,0.387,0.520,0.494
172,2011-09-18,Pittsburgh,0.447,0.333,0.000,0.436,0.460,0.352
173,2011-09-18,Chi Cubs,0.441,0.667,1.000,0.481,0.400,0.463
174,2011-09-18,Kansas City,0.438,1.000,1.000,0.500,0.373,0.414
175,2011-09-18,San Diego,0.428,0.667,1.000,0.432,0.423,0.556
176,2011-09-18,Seattle,0.417,0.667,0.000,0.468,0.365,0.377
177,2011-09-18,Baltimore,0.413,1.000,1.000,0.481,0.343,0.407
178,2011-09-18,Minnesota,0.393,0.000,0.000,0.405,0.382,0.570
179,2011-09-18,Houston,0.338,0.000,0.000,0.378,0.299,0.469
180,2011-09-19,Philadelphia,0.649,0.333,0.000,0.684,0.613,0.597
181,2011-09-19,NY Yankees,0.603,0.333,0.000,0.630,0.577,0.585
182,2011-09-19,Milwaukee,0.588,1.000,1.000,0.693,0.487,0.475
183,2011-09-19,Detroit,0.582,0.667,1.000,0.608,0.557,0.500
184,2011-09-19,Arizona,0.575,0.333,1.000,0.625,0.531,0.401
185,2011-09-19,Texas,0.575,0.667,1.000,0.628,0.520,0.551
186,2011-09-19,Boston,0.572,0.333,0.000,0.571,0.573,0.549
187,2011-09-19,Atlanta,0.569,0.333,0.000,0.603,0.533,0.554
188,2011-09-19,Tampa Bay,0.559,0.667,1.000,0.560,0.558,0.587
189,2011-09-19,LA Angels,0.546,0.333,1.000,0.587,0.507,0.494
190,2011-09-19,St. Louis,0.546,0.667,1.000,0.547,0.546,0.531
191,2011-09-19,SF Giants,0.543,1.000,1.000,0.564,0.520,0.582
192,2011-09-19,Toronto,0.507,0.667,1.000,0.520,0.493,0.525
193,2011-09-19,LA Dodgers,0.500,1.000,1.000,0.513,0.487,0.494
194,2011-09-19,Cleveland,0.500,1.000,1.000,0.542,0.462,0.426
195,2011-09-19,Chi Sox,0.487,0.333,1.000,0.440,0.533,0.543
196,2011-09-19,Cincinnati,0.484,0.000,0.000,0.513,0.453,0.552
197,2011-09-19,NY Mets,0.477,0.667,1.000,0.413,0.539,0.488
198,2011-09-19,Washington,0.477,0.333,1.000,0.546,0.405,0.426
199,2011-09-19,Colorado,0.461,0.000,0.000,0.487,0.432,0.512
200,2011-09-19,Oakland,0.451,0.333,0.000,0.539,0.360,0.500
201,2011-09-19,Miami,0.451,0.667,0.000,0.387,0.513,0.494
202,2011-09-19,Pittsburgh,0.444,0.000,0.000,0.436,0.453,0.352
203,2011-09-19,Chi Cubs,0.438,0.667,0.000,0.474,0.400,0.463
204,2011-09-19,Kansas City,0.435,0.667,0.000,0.494,0.373,0.414
205,2011-09-19,San Diego,0.425,0.667,0.000,0.427,0.423,0.556
206,2011-09-19,Seattle,0.415,0.333,0.000,0.462,0.365,0.377
207,2011-09-19,Baltimore,0.411,0.667,0.000,0.474,0.343,0.407
208,2011-09-19,Minnesota,0.391,0.000,0.000,0.400,0.382,0.570
209,2011-09-19,Houston,0.342,0.333,1.000,0.378,0.308,0.469
210,2011-09-20,Philadelphia,0.645,0.333,0.000,0.675,0.613,0.597
211,2011-09-20,NY Yankees,0.605,0.667,1.000,0.635,0.577,0.585
212,2011-09-20,Milwaukee,0.584,0.667,0.000,0.693,0.481,0.475
213,2011-09-20,Detroit,0.582,0.667,1.000,0.608,0.557,0.500
214,2011-09-20,Arizona,0.578,0.667,1.000,0.630,0.531,0.401
215,2011-09-20,Texas,0.575,0.667,1.000,0.628,0.520,0.551
216,2011-09-20,Boston,0.571,0.333,1.000,0.570,0.573,0.549
217,2011-09-20,Atlanta,0.565,0.333,0.000,0.603,0.526,0.554
218,2011-09-20,Tampa Bay,0.559,0.667,1.000,0.560,0.558,0.587
219,2011-09-20,St. Louis,0.549,0.667,1.000,0.547,0.551,0.531
220,2011-09-20,LA Angels,0.543,0.333,0.000,0.587,0.500,0.494
221,2011-09-20,SF Giants,0.543,1.000,1.000,0.564,0.520,0.582
222,2011-09-20,Toronto,0.510,0.667,1.000,0.526,0.493,0.525
223,2011-09-20,LA Dodgers,0.500,1.000,1.000,0.513,0.487,0.494
224,2011-09-20,Cleveland,0.497,0.667,0.000,0.534,0.462,0.426
225,2011-09-20,Chi Sox,0.487,0.333,1.000,0.440,0.533,0.543
226,2011-09-20,Cincinnati,0.481,0.000,0.000,0.506,0.453,0.552
227,2011-09-20,NY Mets,0.477,0.667,1.000,0.413,0.539,0.488
228,2011-09-20,Washington,0.477,0.333,1.000,0.546,0.405,0.426
229,2011-09-20,Colorado,0.458,0.000,0.000,0.481,0.432,0.512
230,2011-09-20,Miami,0.455,0.667,1.000,0.395,0.513,0.494
231,2011-09-20,Oakland,0.451,0.333,0.000,0.539,0.360,0.500
232,2011-09-20,Chi Cubs,0.442,0.667,1.000,0.481,0.400,0.463
233,2011-09-20,Pittsburgh,0.442,0.000,0.000,0.436,0.447,0.352
234,2011-09-20,Kansas City,0.435,0.667,0.000,0.494,0.373,0.414
235,2011-09-20,San Diego,0.429,0.667,1.000,0.427,0.430,0.556
236,2011-09-20,Seattle,0.418,0.333,1.000,0.462,0.373,0.377
237,2011-09-20,Baltimore,0.412,0.333,0.000,0.474,0.347,0.407
238,2011-09-20,Minnesota,0.388,0.000,0.000,0.400,0.377,0.570
239,2011-09-20,Houston,0.346,0.667,1.000,0.378,0.317,0.469
240,2011-09-21,Philadelphia,0.636,0.000,0.000,0.658,0.613,0.597
241,2011-09-21,NY Yankees,0.608,0.667,1.000,0.640,0.577,0.585
242,2011-09-21,Milwaukee,0.587,0.667,1.000,0.693,0.488,0.475
243,2011-09-21,Texas,0.578,1.000,1.000,0.628,0.526,0.551
244,2011-09-21,Detroit,0.578,0.333,0.000,0.608,0.550,0.500
245,2011-09-21,Arizona,0.574,0.667,0.000,0.622,0.531,0.401
246,2011-09-21,Atlanta,0.568,0.333,1.000,0.603,0.533,0.554
247,2011-09-21,Boston,0.568,0.333,0.000,0.563,0.573,0.549
248,2011-09-21,Tampa Bay,0.556,0.667,0.000,0.560,0.551,0.587
249,2011-09-21,St. Louis,0.552,1.000,1.000,0.553,0.551,0.531
250,2011-09-21,LA Angels,0.546,0.667,1.000,0.587,0.506,0.494
251,2011-09-21,SF Giants,0.539,0.667,0.000,0.564,0.513,0.582
252,2011-09-21,Toronto,0.507,0.667,0.000,0.519,0.493,0.525
253,2011-09-21,LA Dodgers,0.503,1.000,1.000,0.519,0.487,0.494
254,2011-09-21,Cleveland,0.497,0.333,0.000,0.533,0.462,0.426
255,2011-09-21,Chi Sox,0.487,0.667,1.000,0.440,0.532,0.543
256,2011-09-21,Cincinnati,0.484,0.333,1.000,0.513,0.453,0.552
257,2011-09-21,Washington,0.484,1.000,1.000,0.546,0.421,0.426
258,2011-09-21,NY Mets,0.474,0.333,0.000,0.413,0.532,0.488
259,2011-09-21,Colorado,0.455,0.000,0.000,0.475,0.432,0.512
260,2011-09-21,Miami,0.452,0.333,0.000,0.390,0.513,0.494
261,2011-09-21,Oakland,0.448,0.333,0.000,0.532,0.360,0.500
262,2011-09-21,Pittsburgh,0.445,0.333,1.000,0.436,0.455,0.352
263,2011-09-21,Kansas City,0.439,0.667,1.000,0.500,0.373,0.414
264,2011-09-21,Chi Cubs,0.439,0.333,0.000,0.475,0.400,0.463
265,2011-09-21,San Diego,0.432,0.667,1.000,0.427,0.438,0.556
266,2011-09-21,Seattle,0.422,0.667,1.000,0.462,0.382,0.377
267,2011-09-21,Baltimore,0.416,0.667,1.000,0.474,0.355,0.407
268,2011-09-21,Minnesota,0.386,0.000,0.000,0.395,0.377,0.570
269,2011-09-21,Houston,0.344,0.667,0.000,0.378,0.313,0.469
270,2011-09-22,Philadelphia,0.632,0.000,0.000,0.650,0.613,0.597
271,2011-09-22,NY Yankees,0.613,1.000,1.000,0.649,0.577,0.585
272,2011-09-22,Milwaukee,0.583,0.333,0.000,0.693,0.482,0.475
273,2011-09-22,Detroit,0.581,0.667,1.000,0.608,0.556,0.500
274,2011-09-22,Texas,0.581,1.000,1.000,0.628,0.533,0.551
275,2011-09-22,Arizona,0.577,0.667,1.000,0.627,0.531,0.401
276,2011-09-22,Atlanta,0.564,0.333,0.000,0.603,0.526,0.554
277,2011-09-22,Boston,0.564,0.333,0.000,0.556,0.573,0.549
278,2011-09-22,St. Louis,0.555,1.000,1.000,0.558,0.551,0.531
279,2011-09-22,Tampa Bay,0.548,0.000,0.000,0.560,0.538,0.587
280,2011-09-22,LA Angels,0.548,0.667,1.000,0.587,0.513,0.494
281,2011-09-22,SF Giants,0.542,0.667,1.000,0.564,0.520,0.582
282,2011-09-22,Toronto,0.503,0.333,0.000,0.513,0.493,0.525
283,2011-09-22,LA Dodgers,0.500,0.667,0.000,0.513,0.487,0.494
284,2011-09-22,Cleveland,0.494,0.333,0.000,0.526,0.462,0.426
285,2011-09-22,Chi Sox,0.490,0.667,1.000,0.440,0.538,0.543
286,2011-09-22,Cincinnati,0.487,0.667,1.000,0.519,0.453,0.552
287,2011-09-22,Washington,0.487,1.000,1.000,0.546,0.429,0.426
288,2011-09-22,NY Mets,0.471,0.333,0.000,0.413,0.525,0.488
289,2011-09-22,Miami,0.455,0.667,1.000,0.397,0.513,0.494
290,2011-09-22,Colorado,0.452,0.000,0.000,0.469,0.432,0.512
291,2011-09-22,Oakland,0.445,0.000,0.000,0.525,0.360,0.500
292,2011-09-22,Chi Cubs,0.442,0.667,1.000,0.482,0.400,0.463
293,2011-09-22,Pittsburgh,0.442,0.333,0.000,0.436,0.449,0.352
294,2011-09-22,San Diego,0.436,1.000,1.000,0.427,0.444,0.556
295,2011-09-22,Kansas City,0.436,0.333,0.000,0.494,0.373,0.414
296,2011-09-22,Seattle,0.426,1.000,1.000,0.462,0.390,0.377
297,2011-09-22,Baltimore,0.419,0.667,1.000,0.474,0.364,0.407
298,2011-09-22,Minnesota,0.383,0.000,0.000,0.390,0.377,0.570
299,2011-09-22,Houston,0.342,0.333,0.000,0.378,0.309,0.469
300,2011-09-23,Philadelphia,0.628,0.000,0.000,0.642,0.613,0.597
301,2011-09-23,NY Yankees,0.609,0.667,0.000,0.641,0.577,0.585
302,2011-09-23,Milwaukee,0.583,0.333,0.000,0.693,0.482,0.475
303,2011-09-23,Detroit,0.577,0.333,0.000,0.600,0.556,0.500
304,2011-09-23,Arizona,0.577,0.667,1.000,0.627,0.531,0.401
305,2011-09-23,Texas,0.577,0.667,0.000,0.628,0.526,0.551
306,2011-09-23,Boston,0.564,0.333,0.000,0.556,0.573,0.549
307,2011-09-23,Atlanta,0.564,0.333,0.000,0.603,0.526,0.554
308,2011-09-23,Tampa Bay,0.551,0.333,1.000,0.560,0.543,0.587
309,2011-09-23,St. Louis,0.551,0.667,0.000,0.551,0.551,0.531
310,2011-09-23,LA Angels,0.545,0.667,0.000,0.587,0.506,0.494
311,2011-09-23,SF Giants,0.539,0.333,0.000,0.564,0.513,0.582
312,2011-09-23,Toronto,0.506,0.333,1.000,0.519,0.493,0.525
313,2011-09-23,LA Dodgers,0.503,0.667,1.000,0.519,0.487,0.494
314,2011-09-23,Cleveland,0.497,0.333,1.000,0.533,0.462,0.426
315,2011-09-23,Washington,0.490,1.000,1.000,0.546,0.436,0.426
316,2011-09-23,Cincinnati,0.487,0.667,1.000,0.519,0.453,0.552
317,2011-09-23,Chi Sox,0.487,0.667,0.000,0.440,0.531,0.543
318,2011-09-23,NY Mets,0.474,0.333,1.000,0.413,0.531,0.488
319,2011-09-23,Miami,0.455,0.667,1.000,0.397,0.513,0.494
320,2011-09-23,Oakland,0.449,0.333,1.000,0.531,0.360,0.500
321,2011-09-23,Colorado,0.449,0.000,0.000,0.469,0.427,0.512
322,2011-09-23,Chi Cubs,0.442,0.667,1.000,0.482,0.400,0.463
323,2011-09-23,Pittsburgh,0.442,0.333,0.000,0.436,0.449,0.352
324,2011-09-23,Kansas City,0.436,0.333,0.000,0.494,0.373,0.414
325,2011-09-23,San Diego,0.436,1.000,1.000,0.427,0.444,0.556
326,2011-09-23,Baltimore,0.423,1.000,1.000,0.474,0.372,0.407
327,2011-09-23,Seattle,0.423,0.667,0.000,0.462,0.385,0.377
328,2011-09-23,Minnesota,0.387,0.333,1.000,0.397,0.377,0.570
329,2011-09-23,Houston,0.346,0.333,1.000,0.387,0.309,0.469
330,2011-09-24,Philadelphia,0.628,0.000,0.000,0.642,0.613,0.597
331,2011-09-24,NY Yankees,0.609,0.667,0.000,0.641,0.577,0.585
332,2011-09-24,Milwaukee,0.586,0.667,1.000,0.697,0.482,0.475
333,2011-09-24,Detroit,0.580,0.667,1.000,0.605,0.556,0.500
334,2011-09-24,Arizona,0.580,0.667,1.000,0.632,0.531,0.401
335,2011-09-24,Texas,0.580,0.667,1.000,0.633,0.526,0.551
336,2011-09-24,Atlanta,0.567,0.667,1.000,0.603,0.532,0.554
337,2011-09-24,Boston,0.564,0.333,0.000,0.556,0.573,0.549
338,2011-09-24,Tampa Bay,0.548,0.333,0.000,0.553,0.543,0.587
339,2011-09-24,St. Louis,0.548,0.333,0.000,0.544,0.551,0.531
340,2011-09-24,LA Angels,0.541,0.333,0.000,0.579,0.506,0.494
341,2011-09-24,SF Giants,0.535,0.333,0.000,0.564,0.506,0.582
342,2011-09-24,Toronto,0.510,0.667,1.000,0.519,0.500,0.525
343,2011-09-24,LA Dodgers,0.506,0.667,1.000,0.519,0.493,0.494
344,2011-09-24,Cleveland,0.500,0.667,1.000,0.539,0.462,0.426
345,2011-09-24,Washington,0.487,0.667,0.000,0.539,0.436,0.426
346,2011-09-24,Cincinnati,0.484,0.667,0.000,0.519,0.447,0.552
347,2011-09-24,Chi Sox,0.484,0.333,0.000,0.434,0.531,0.543
348,2011-09-24,NY Mets,0.474,0.333,1.000,0.413,0.531,0.488
349,2011-09-24,Oakland,0.452,0.667,1.000,0.531,0.368,0.500
350,2011-09-24,Miami,0.452,0.333,0.000,0.397,0.506,0.494
351,2011-09-24,Colorado,0.446,0.000,0.000,0.469,0.421,0.512
352,2011-09-24,Chi Cubs,0.446,0.667,1.000,0.482,0.408,0.463
353,2011-09-24,Pittsburgh,0.446,0.667,1.000,0.443,0.449,0.352
354,2011-09-24,Kansas City,0.440,0.667,1.000,0.494,0.382,0.414
355,2011-09-24,San Diego,0.433,0.667,0.000,0.421,0.444,0.556
356,2011-09-24,Baltimore,0.420,0.667,0.000,0.474,0.367,0.407
357,2011-09-24,Seattle,0.420,0.333,0.000,0.462,0.380,0.377
