,Date,Team,Current,Last 3,Last 1,Home,Away,Previous
31,2010-03-31,LA Angels,0.597,0.333,0.000,0.616,0.577,0.608
32,2010-03-31,LA Dodgers,0.582,0.000,0.000,0.624,0.541,0.518
33,2010-03-31,Philadelphia,0.576,0.333,0.000,0.562,0.591,0.585
34,2010-03-31,Boston,0.576,0.000,0.000,0.683,0.470,0.584
35,2010-03-31,Colorado,0.560,0.333,0.000,0.615,0.506,0.457
36,2010-03-31,St. Louis,0.552,0.000,0.000,0.561,0.542,0.531
37,2010-03-31,SF Giants,0.543,0.667,1.000,0.642,0.444,0.444
38,2010-03-31,Miami,0.537,0.667,0.000,0.531,0.543,0.522
39,2010-03-31,Texas,0.537,0.333,0.000,0.593,0.482,0.485
40,2010-03-31,Atlanta,0.531,0.000,0.000,0.494,0.568,0.444
41,2010-03-31,Detroit,0.528,0.333,0.000,0.630,0.427,0.457
42,2010-03-31,Seattle,0.525,0.667,1.000,0.593,0.457,0.377
43,2010-03-31,Minnesota,0.524,0.000,0.000,0.590,0.458,0.540
44,2010-03-31,Tampa Bay,0.519,0.667,0.000,0.642,0.395,0.590
45,2010-03-31,Chi Cubs,0.516,0.333,0.000,0.575,0.457,0.592
46,2010-03-31,Milwaukee,0.494,1.000,1.000,0.494,0.494,0.548
47,2010-03-31,Chi Sox,0.488,0.667,0.000,0.531,0.444,0.539
48,2010-03-31,Cincinnati,0.482,0.667,1.000,0.494,0.469,0.457
49,2010-03-31,Oakland,0.463,0.000,0.000,0.494,0.432,0.466
50,2010-03-31,Toronto,0.463,0.000,0.000,0.543,0.383,0.531
51,2010-03-31,San Diego,0.463,0.333,0.000,0.519,0.407,0.389
52,2010-03-31,Houston,0.457,0.000,0.000,0.543,0.370,0.534
53,2010-03-31,NY Mets,0.432,1.000,1.000,0.506,0.358,0.549
54,2010-03-31,Arizona,0.432,0.667,1.000,0.444,0.420,0.506
55,2010-03-31,Cleveland,0.401,0.000,0.000,0.432,0.370,0.500
56,2010-03-31,Kansas City,0.401,0.000,0.000,0.407,0.395,0.463
57,2010-03-31,Baltimore,0.395,1.000,1.000,0.482,0.309,0.425
58,2010-03-31,Pittsburgh,0.385,0.333,0.000,0.494,0.275,0.414
59,2010-03-31,Washington,0.364,1.000,1.000,0.407,0.321,0.367
60,2010-04-01,NY Yankees,0.644,0.667,1.000,0.719,0.568,0.549
61,2010-04-01,LA Angels,0.597,0.333,0.000,0.616,0.577,0.608
62,2010-04-01,LA Dodgers,0.582,0.000,0.000,0.624,0.541,0.518
63,2010-04-01,Philadelphia,0.576,0.333,0.000,0.562,0.591,0.585
64,2010-04-01,Boston,0.576,0.000,0.000,0.683,0.470,0.584
65,2010-04-01,Colorado,0.560,0.333,0.000,0.615,0.506,0.457
66,2010-04-01,St. Louis,0.552,0.000,0.000,0.561,0.542,0.531
67,2010-04-01,SF Giants,0.543,0.667,1.000,0.642,0.444,0.444
68,2010-04-01,Texas,0.537,0.333,0.000,0.593,0.482,0.485
69,2010-04-01,Miami,0.537,0.667,0.000,0.531,0.543,0.522
70,2010-04-01,Atlanta,0.531,0.000,0.000,0.494,0.568,0.444
71,2010-04-01,Detroit,0.528,0.333,0.000,0.630,0.427,0.457
72,2010-04-01,Seattle,0.525,0.667,1.000,0.593,0.457,0.377
73,2010-04-01,Minnesota,0.524,0.000,0.000,0.590,0.458,0.540
74,2010-04-01,Tampa Bay,0.519,0.667,0.000,0.642,0.395,0.590
75,2010-04-01,Chi Cubs,0.516,0.333,0.000,0.575,0.457,0.592
76,2010-04-01,Milwaukee,0.494,1.000,1.000,0.494,0.494,0.548
77,2010-04-01,Chi Sox,0.488,0.667,0.000,0.531,0.444,0.539
78,2010-04-01,Cincinnati,0.482,0.667,1.000,0.494,0.469,0.457
79,2010-04-01,San Diego,0.463,0.333,0.000,0.519,0.407,0.389
80,2010-04-01,Oakland,0.463,0.000,0.000,0.494,0.432,0.466
81,2010-04-01,Toronto,0.463,0.000,0.000,0.543,0.383,0.531
82,2010-04-01,Houston,0.457,0.000,0.000,0.543,0.370,0.534
83,2010-04-01,Arizona,0.432,0.667,1.000,0.444,0.420,0.506
84,2010-04-01,NY Mets,0.432,1.000,1.000,0.506,0.358,0.549
85,2010-04-01,Kansas City,0.401,0.000,0.000,0.407,0.395,0.463
86,2010-04-01,Cleveland,0.401,0.000,0.000,0.432,0.370,0.500
87,2010-04-01,Baltimore,0.395,1.000,1.000,0.482,0.309,0.425
88,2010-04-01,Pittsburgh,0.385,0.333,0.000,0.494,0.275,0.414
89,2010-04-01,Washington,0.364,1.000,1.000,0.407,0.321,0.367
90,2010-04-02,NY Yankees,0.644,0.667,1.000,0.719,0.568,0.549
91,2010-04-02,LA Angels,0.597,0.333,0.000,0.616,0.577,0.608
92,2010-04-02,LA Dodgers,0.582,0.000,0.000,0.624,0.541,0.518
93,2010-04-02,Philadelphia,0.576,0.333,0.000,0.562,0.591,0.585
94,2010-04-02,Boston,0.576,0.000,0.000,0.683,0.470,0.584
95,2010-04-02,Colorado,0.560,0.333,0.000,0.615,0.506,0.457
96,2010-04-02,St. Louis,0.552,0.000,0.000,0.561,0.542,0.531
97,2010-04-02,SF Giants,0.543,0.667,1.000,0.642,0.444,0.444
98,2010-04-02,Texas,0.537,0.333,0.000,0.593,0.482,0.485
99,2010-04-02,Miami,0.537,0.667,0.000,0.531,0.543,0.522
100,2010-04-02,Atlanta,0.531,0.000,0.000,0.494,0.568,0.444
101,2010-04-02,Detroit,0.528,0.333,0.000,0.630,0.427,0.457
102,2010-04-02,Seattle,0.525,0.667,1.000,0.593,0.457,0.377
103,2010-04-02,Minnesota,0.524,0.000,0.000,0.590,0.458,0.540
104,2010-04-02,Tampa Bay,0.519,0.667,0.000,0.642,0.395,0.590
105,2010-04-02,Chi Cubs,0.516,0.333,0.000,0.575,0.457,0.592
106,2010-04-02,Milwaukee,0.494,1.000,1.000,0.494,0.494,0.548
107,2010-04-02,Chi Sox,0.488,0.667,0.000,0.531,0.444,0.539
108,2010-04-02,Cincinnati,0.482,0.667,1.000,0.494,0.469,0.457
109,2010-04-02,San Diego,0.463,0.333,0.000,0.519,0.407,0.389
110,2010-04-02,Oakland,0.463,0.000,0.000,0.494,0.432,0.466
111,2010-04-02,Toronto,0.463,0.000,0.000,0.543,0.383,0.531
112,2010-04-02,Houston,0.457,0.000,0.000,0.543,0.370,0.534
113,2010-04-02,Arizona,0.432,0.667,1.000,0.444,0.420,0.506
114,2010-04-02,NY Mets,0.432,1.000,1.000,0.506,0.358,0.549
115,2010-04-02,Kansas City,0.401,0.000,0.000,0.407,0.395,0.463
116,2010-04-02,Cleveland,0.401,0.000,0.000,0.432,0.370,0.500
117,2010-04-02,Baltimore,0.395,1.000,1.000,0.482,0.309,0.425
118,2010-04-02,Pittsburgh,0.385,0.333,0.000,0.494,0.275,0.414
119,2010-04-02,Washington,0.364,1.000,1.000,0.407,0.321,0.367
120,2010-04-03,NY Yankees,0.644,0.667,1.000,0.719,0.568,0.549
121,2010-04-03,LA Angels,0.597,0.333,0.000,0.616,0.577,0.608
122,2010-04-03,LA Dodgers,0.582,0.000,0.000,0.624,0.541,0.518
123,2010-04-03,Philadelphia,0.576,0.333,0.000,0.562,0.591,0.585
124,2010-04-03,Boston,0.576,0.000,0.000,0.683,0.470,0.584
125,2010-04-03,Colorado,0.560,0.333,0.000,0.615,0.506,0.457
126,2010-04-03,St. Louis,0.552,0.000,0.000,0.561,0.542,0.531
127,2010-04-03,SF Giants,0.543,0.667,1.000,0.642,0.444,0.444
128,2010-04-03,Texas,0.537,0.333,0.000,0.593,0.482,0.485
129,2010-04-03,Miami,0.537,0.667,0.000,0.531,0.543,0.522
130,2010-04-03,Atlanta,0.531,0.000,0.000,0.494,0.568,0.444
131,2010-04-03,Detroit,0.528,0.333,0.000,0.630,0.427,0.457
132,2010-04-03,Seattle,0.525,0.667,1.000,0.593,0.457,0.377
133,2010-04-03,Minnesota,0.524,0.000,0.000,0.590,0.458,0.540
134,2010-04-03,Tampa Bay,0.519,0.667,0.000,0.642,0.395,0.590
135,2010-04-03,Chi Cubs,0.516,0.333,0.000,0.575,0.457,0.592
136,2010-04-03,Milwaukee,0.494,1.000,1.000,0.494,0.494,0.548
137,2010-04-03,Chi Sox,0.488,0.667,0.000,0.531,0.444,0.539
138,2010-04-03,Cincinnati,0.482,0.667,1.000,0.494,0.469,0.457
139,2010-04-03,San Diego,0.463,0.333,0.000,0.519,0.407,0.389
140,2010-04-03,Oakland,0.463,0.000,0.000,0.494,0.432,0.466
141,2010-04-03,Toronto,0.463,0.000,0.000,0.543,0.383,0.531
142,2010-04-03,Houston,0.457,0.000,0.000,0.543,0.370,0.534
143,2010-04-03,Arizona,0.432,0.667,1.000,0.444,0.420,0.506
144,2010-04-03,NY Mets,0.432,1.000,1.000,0.506,0.358,0.549
145,2010-04-03,Kansas City,0.401,0.000,0.000,0.407,0.395,0.463
146,2010-04-03,Cleveland,0.401,0.000,0.000,0.432,0.370,0.500
147,2010-04-03,Baltimore,0.395,1.000,1.000,0.482,0.309,0.425
148,2010-04-03,Pittsburgh,0.385,0.333,0.000,0.494,0.275,0.414
149,2010-04-03,Washington,0.364,1.000,1.000,0.407,0.321,0.367
150,2010-04-04,Arizona,--,--,--,--,--,0.432
151,2010-04-04,Pittsburgh,--,--,--,--,--,0.385
152,2010-04-04,Washington,--,--,--,--,--,0.364
153,2010-04-04,NY Yankees,--,--,--,--,--,0.644
154,2010-04-04,Texas,--,--,--,--,--,0.537
155,2010-04-04,Kansas City,--,--,--,--,--,0.401
156,2010-04-04,LA Dodgers,--,--,--,--,--,0.582
157,2010-04-04,Houston,--,--,--,--,--,0.457
158,2010-04-04,Atlanta,--,--,--,--,--,0.531
159,2010-04-04,Tampa Bay,--,--,--,--,--,0.519
160,2010-04-04,Seattle,--,--,--,--,--,0.525
161,2010-04-04,Minnesota,--,--,--,--,--,0.524
162,2010-04-04,San Diego,--,--,--,--,--,0.463
163,2010-04-04,St. Louis,--,--,--,--,--,0.552
164,2010-04-04,NY Mets,--,--,--,--,--,0.432
165,2010-04-04,Boston,--,--,--,--,--,0.576
166,2010-04-04,Oakland,--,--,--,--,--,0.463
167,2010-04-04,Cleveland,--,--,--,--,--,0.401
168,2010-04-04,Colorado,--,--,--,--,--,0.560
169,2010-04-04,Cincinnati,--,--,--,--,--,0.482
170,2010-04-04,Miami,--,--,--,--,--,0.537
171,2010-04-04,Toronto,--,--,--,--,--,0.463
172,2010-04-04,LA Angels,--,--,--,--,--,0.597
173,2010-04-04,Chi Sox,--,--,--,--,--,0.488
174,2010-04-04,SF Giants,--,--,--,--,--,0.543
175,2010-04-04,Milwaukee,--,--,--,--,--,0.494
176,2010-04-04,Chi Cubs,--,--,--,--,--,0.516
177,2010-04-04,Philadelphia,--,--,--,--,--,0.576
178,2010-04-04,Baltimore,--,--,--,--,--,0.395
179,2010-04-04,Detroit,--,--,--,--,--,0.528
180,2010-04-05,Boston,1.000,1.000,1.000,1.000,--,0.576
181,2010-04-05,NY Yankees,0.000,0.000,0.000,--,0.000,0.644
182,2010-04-05,Houston,--,--,--,--,--,0.457
183,2010-04-05,Atlanta,--,--,--,--,--,0.531
184,2010-04-05,Tampa Bay,--,--,--,--,--,0.519
185,2010-04-05,Seattle,--,--,--,--,--,0.525
186,2010-04-05,Minnesota,--,--,--,--,--,0.524
187,2010-04-05,San Diego,--,--,--,--,--,0.463
188,2010-04-05,St. Louis,--,--,--,--,--,0.552
189,2010-04-05,NY Mets,--,--,--,--,--,0.432
190,2010-04-05,Oakland,--,--,--,--,--,0.463
191,2010-04-05,Cleveland,--,--,--,--,--,0.401
192,2010-04-05,Colorado,--,--,--,--,--,0.560
193,2010-04-05,Cincinnati,--,--,--,--,--,0.482
194,2010-04-05,Miami,--,--,--,--,--,0.537
195,2010-04-05,Toronto,--,--,--,--,--,0.463
196,2010-04-05,LA Angels,--,--,--,--,--,0.597
197,2010-04-05,Chi Sox,--,--,--,--,--,0.488
198,2010-04-05,SF Giants,--,--,--,--,--,0.543
199,2010-04-05,Milwaukee,--,--,--,--,--,0.494
200,2010-04-05,Chi Cubs,--,--,--,--,--,0.516
201,2010-04-05,Philadelphia,--,--,--,--,--,0.576
202,2010-04-05,Baltimore,--,--,--,--,--,0.395
203,2010-04-05,Detroit,--,--,--,--,--,0.528
204,2010-04-05,Arizona,--,--,--,--,--,0.432
205,2010-04-05,Pittsburgh,--,--,--,--,--,0.385
206,2010-04-05,Washington,--,--,--,--,--,0.364
207,2010-04-05,Texas,--,--,--,--,--,0.537
208,2010-04-05,Kansas City,--,--,--,--,--,0.401
209,2010-04-05,LA Dodgers,--,--,--,--,--,0.582
210,2010-04-06,NY Mets,1.000,1.000,1.000,1.000,--,0.432
211,2010-04-06,Boston,1.000,1.000,1.000,1.000,--,0.576
212,2010-04-06,Colorado,1.000,1.000,1.000,--,1.000,0.560
213,2010-04-06,LA Angels,1.000,1.000,1.000,1.000,--,0.597
214,2010-04-06,Chi Sox,1.000,1.000,1.000,1.000,--,0.488
215,2010-04-06,SF Giants,1.000,1.000,1.000,--,1.000,0.543
216,2010-04-06,Philadelphia,1.000,1.000,1.000,--,1.000,0.576
217,2010-04-06,Detroit,1.000,1.000,1.000,--,1.000,0.528
218,2010-04-06,Arizona,1.000,1.000,1.000,1.000,--,0.432
219,2010-04-06,Pittsburgh,1.000,1.000,1.000,1.000,--,0.385
220,2010-04-06,Texas,1.000,1.000,1.000,1.000,--,0.537
221,2010-04-06,Atlanta,1.000,1.000,1.000,1.000,--,0.531
222,2010-04-06,Seattle,1.000,1.000,1.000,--,1.000,0.525
223,2010-04-06,St. Louis,1.000,1.000,1.000,--,1.000,0.552
224,2010-04-06,Oakland,0.000,0.000,0.000,0.000,--,0.463
225,2010-04-06,Cleveland,0.000,0.000,0.000,--,0.000,0.401
226,2010-04-06,Cincinnati,0.000,0.000,0.000,0.000,--,0.482
227,2010-04-06,Miami,0.000,0.000,0.000,--,0.000,0.537
228,2010-04-06,Toronto,0.000,0.000,0.000,--,0.000,0.463
229,2010-04-06,Milwaukee,0.000,0.000,0.000,0.000,--,0.494
230,2010-04-06,Chi Cubs,0.000,0.000,0.000,--,0.000,0.516
231,2010-04-06,Washington,0.000,0.000,0.000,0.000,--,0.364
232,2010-04-06,NY Yankees,0.000,0.000,0.000,--,0.000,0.644
233,2010-04-06,Kansas City,0.000,0.000,0.000,0.000,--,0.401
234,2010-04-06,LA Dodgers,0.000,0.000,0.000,--,0.000,0.582
235,2010-04-06,Houston,0.000,0.000,0.000,0.000,--,0.457
236,2010-04-06,Minnesota,0.000,0.000,0.000,--,0.000,0.524
237,2010-04-06,San Diego,0.000,0.000,0.000,--,0.000,0.463
238,2010-04-06,Baltimore,--,--,--,--,--,0.395
239,2010-04-06,Tampa Bay,--,--,--,--,--,0.519
240,2010-04-07,Atlanta,1.000,1.000,1.000,1.000,--,0.531
241,2010-04-07,Tampa Bay,1.000,1.000,1.000,1.000,--,0.519
242,2010-04-07,St. Louis,1.000,1.000,1.000,--,1.000,0.552
243,2010-04-07,NY Mets,1.000,1.000,1.000,1.000,--,0.432
244,2010-04-07,Chi Sox,1.000,1.000,1.000,1.000,--,0.488
245,2010-04-07,SF Giants,1.000,1.000,1.000,--,1.000,0.543
246,2010-04-07,Philadelphia,1.000,1.000,1.000,--,1.000,0.576
247,2010-04-07,Detroit,1.000,1.000,1.000,--,1.000,0.528
248,2010-04-07,Pittsburgh,1.000,1.000,1.000,1.000,--,0.385
249,2010-04-07,Texas,1.000,1.000,1.000,1.000,--,0.537
250,2010-04-07,Seattle,0.500,0.500,0.000,--,0.500,0.525
251,2010-04-07,Minnesota,0.500,0.500,1.000,--,0.500,0.524
252,2010-04-07,San Diego,0.500,0.500,1.000,--,0.500,0.463
253,2010-04-07,Boston,0.500,0.500,0.000,0.500,--,0.576
254,2010-04-07,Oakland,0.500,0.500,1.000,0.500,--,0.463
255,2010-04-07,Colorado,0.500,0.500,0.000,--,0.500,0.560
256,2010-04-07,LA Angels,0.500,0.500,0.000,0.500,--,0.597
257,2010-04-07,Milwaukee,0.500,0.500,1.000,0.500,--,0.494
258,2010-04-07,Arizona,0.500,0.500,0.000,0.500,--,0.432
259,2010-04-07,NY Yankees,0.500,0.500,1.000,--,0.500,0.644
260,2010-04-07,Houston,0.000,0.000,0.000,0.000,--,0.457
261,2010-04-07,Cleveland,0.000,0.000,0.000,--,0.000,0.401
262,2010-04-07,Cincinnati,0.000,0.000,0.000,0.000,--,0.482
263,2010-04-07,Miami,0.000,0.000,0.000,--,0.000,0.537
264,2010-04-07,Toronto,0.000,0.000,0.000,--,0.000,0.463
265,2010-04-07,Chi Cubs,0.000,0.000,0.000,--,0.000,0.516
266,2010-04-07,Baltimore,0.000,0.000,0.000,--,0.000,0.395
267,2010-04-07,Washington,0.000,0.000,0.000,0.000,--,0.364
268,2010-04-07,Kansas City,0.000,0.000,0.000,0.000,--,0.401
269,2010-04-07,LA Dodgers,0.000,0.000,0.000,--,0.000,0.582
270,2010-04-08,SF Giants,1.000,1.000,1.000,--,1.000,0.543
271,2010-04-08,Philadelphia,1.000,1.000,1.000,--,1.000,0.576
272,2010-04-08,Pittsburgh,1.000,1.000,1.000,1.000,--,0.385
273,2010-04-08,Atlanta,1.000,1.000,1.000,1.000,--,0.531
274,2010-04-08,Tampa Bay,1.000,1.000,1.000,1.000,--,0.519
275,2010-04-08,St. Louis,1.000,1.000,1.000,--,1.000,0.552
276,2010-04-08,Milwaukee,0.667,0.667,1.000,0.667,--,0.494
277,2010-04-08,Arizona,0.667,0.667,1.000,0.667,--,0.432
278,2010-04-08,NY Yankees,0.667,0.667,1.000,--,0.667,0.644
279,2010-04-08,Minnesota,0.667,0.667,1.000,--,0.667,0.524
280,2010-04-08,Oakland,0.667,0.667,1.000,0.667,--,0.463
281,2010-04-08,Chi Sox,0.500,0.500,0.000,0.500,--,0.488
282,2010-04-08,Detroit,0.500,0.500,0.000,--,0.500,0.528
283,2010-04-08,Texas,0.500,0.500,0.000,0.500,--,0.537
284,2010-04-08,Kansas City,0.500,0.500,1.000,0.500,--,0.401
285,2010-04-08,NY Mets,0.500,0.500,0.000,0.500,--,0.432
286,2010-04-08,Cleveland,0.500,0.500,1.000,--,0.500,0.401
287,2010-04-08,Miami,0.500,0.500,1.000,--,0.500,0.537
288,2010-04-08,Toronto,0.500,0.500,1.000,--,0.500,0.463
289,2010-04-08,LA Angels,0.333,0.333,0.000,0.333,--,0.597
290,2010-04-08,Seattle,0.333,0.333,0.000,--,0.333,0.525
291,2010-04-08,San Diego,0.333,0.333,0.000,--,0.333,0.463
292,2010-04-08,Boston,0.333,0.333,0.000,0.333,--,0.576
293,2010-04-08,Colorado,0.333,0.333,0.000,--,0.333,0.560
294,2010-04-08,Chi Cubs,0.000,0.000,0.000,--,0.000,0.516
295,2010-04-08,Baltimore,0.000,0.000,0.000,--,0.000,0.395
296,2010-04-08,Washington,0.000,0.000,0.000,0.000,--,0.364
297,2010-04-08,LA Dodgers,0.000,0.000,0.000,--,0.000,0.582
298,2010-04-08,Houston,0.000,0.000,0.000,0.000,--,0.457
299,2010-04-08,Cincinnati,0.000,0.000,0.000,0.000,--,0.482
300,2010-04-09,SF Giants,1.000,1.000,1.000,--,1.000,0.543
301,2010-04-09,Minnesota,0.750,1.000,1.000,--,0.750,0.524
302,2010-04-09,Oakland,0.750,1.000,1.000,0.750,--,0.463
303,2010-04-09,Atlanta,0.667,0.667,0.000,0.667,--,0.531
304,2010-04-09,Tampa Bay,0.667,0.667,0.000,0.667,--,0.519
305,2010-04-09,St. Louis,0.667,0.667,0.000,--,0.667,0.552
306,2010-04-09,Cleveland,0.667,0.667,1.000,--,0.667,0.401
307,2010-04-09,Miami,0.667,0.667,1.000,--,0.667,0.537
308,2010-04-09,Toronto,0.667,0.667,1.000,--,0.667,0.463
309,2010-04-09,Milwaukee,0.667,0.667,1.000,0.667,--,0.494
310,2010-04-09,Philadelphia,0.667,0.667,0.000,--,0.667,0.576
311,2010-04-09,Detroit,0.667,0.667,1.000,--,0.667,0.528
312,2010-04-09,Arizona,0.667,0.667,1.000,0.667,--,0.432
313,2010-04-09,Pittsburgh,0.667,0.667,0.000,0.667,--,0.385
314,2010-04-09,NY Yankees,0.667,0.667,1.000,--,0.667,0.644
315,2010-04-09,San Diego,0.333,0.333,0.000,--,0.333,0.463
316,2010-04-09,NY Mets,0.333,0.333,0.000,0.333,--,0.432
317,2010-04-09,Boston,0.333,0.333,0.000,0.333,--,0.576
318,2010-04-09,Colorado,0.333,0.333,0.000,--,0.333,0.560
319,2010-04-09,Cincinnati,0.333,0.333,1.000,0.333,--,0.482
320,2010-04-09,Chi Sox,0.333,0.333,0.000,0.333,--,0.488
321,2010-04-09,Chi Cubs,0.333,0.333,1.000,--,0.333,0.516
322,2010-04-09,Baltimore,0.333,0.333,1.000,--,0.333,0.395
323,2010-04-09,Washington,0.333,0.333,1.000,0.333,--,0.364
324,2010-04-09,Texas,0.333,0.333,0.000,0.333,--,0.537
325,2010-04-09,Kansas City,0.333,0.333,0.000,0.333,--,0.401
326,2010-04-09,LA Dodgers,0.333,0.333,1.000,--,0.333,0.582
327,2010-04-09,Seattle,0.250,0.000,0.000,--,0.250,0.525
328,2010-04-09,LA Angels,0.250,0.000,0.000,0.250,--,0.597
329,2010-04-09,Houston,0.000,0.000,0.000,0.000,--,0.457
330,2010-04-10,SF Giants,1.000,1.000,1.000,1.000,1.000,0.543
331,2010-04-10,Minnesota,0.800,1.000,1.000,--,0.800,0.524
332,2010-04-10,Oakland,0.800,1.000,1.000,0.750,1.000,0.463
333,2010-04-10,Philadelphia,0.750,0.667,1.000,--,0.750,0.576
334,2010-04-10,Detroit,0.750,0.667,1.000,1.000,0.667,0.528
335,2010-04-10,Arizona,0.750,0.667,1.000,0.750,--,0.432
336,2010-04-10,Tampa Bay,0.750,0.667,1.000,0.750,--,0.519
337,2010-04-10,St. Louis,0.750,0.667,1.000,--,0.750,0.552
338,2010-04-10,Toronto,0.750,1.000,1.000,--,0.750,0.463
339,2010-04-10,Milwaukee,0.500,0.667,0.000,0.500,--,0.494
340,2010-04-10,Pittsburgh,0.500,0.333,0.000,0.667,0.000,0.385
341,2010-04-10,NY Yankees,0.500,0.667,0.000,--,0.500,0.644
342,2010-04-10,Texas,0.500,0.333,1.000,0.500,--,0.537
343,2010-04-10,Kansas City,0.500,0.667,1.000,0.500,--,0.401
344,2010-04-10,LA Dodgers,0.500,0.667,1.000,--,0.500,0.582
345,2010-04-10,Atlanta,0.500,0.333,0.000,0.667,0.000,0.531
346,2010-04-10,NY Mets,0.500,0.333,1.000,0.500,--,0.432
347,2010-04-10,Cleveland,0.500,0.667,0.000,--,0.500,0.401
348,2010-04-10,Colorado,0.500,0.333,1.000,1.000,0.333,0.560
349,2010-04-10,Cincinnati,0.500,0.667,1.000,0.500,--,0.482
350,2010-04-10,Miami,0.500,0.667,0.000,0.000,0.667,0.537
351,2010-04-10,Chi Sox,0.250,0.000,0.000,0.250,--,0.488
352,2010-04-10,Chi Cubs,0.250,0.333,0.000,--,0.250,0.516
353,2010-04-10,Baltimore,0.250,0.333,0.000,0.000,0.333,0.395
354,2010-04-10,Washington,0.250,0.333,0.000,0.333,0.000,0.364
355,2010-04-10,San Diego,0.250,0.333,0.000,--,0.250,0.463
356,2010-04-10,Boston,0.250,0.000,0.000,0.333,0.000,0.576
357,2010-04-10,LA Angels,0.200,0.000,0.000,0.200,--,0.597
358,2010-04-10,Seattle,0.200,0.000,0.000,--,0.200,0.525
359,2010-04-10,Houston,0.000,0.000,0.000,0.000,--,0.457
360,2010-04-11,Minnesota,0.833,1.000,1.000,--,0.833,0.524
361,2010-04-11,St. Louis,0.800,0.667,1.000,--,0.800,0.552
362,2010-04-11,Toronto,0.800,1.000,1.000,--,0.800,0.463
363,2010-04-11,SF Giants,0.800,0.667,0.000,0.500,1.000,0.543
364,2010-04-11,Philadelphia,0.800,0.667,1.000,--,0.800,0.576
365,2010-04-11,Detroit,0.800,1.000,1.000,1.000,0.667,0.528
366,2010-04-11,Oakland,0.667,0.667,0.000,0.750,0.500,0.463
367,2010-04-11,Arizona,0.600,0.667,0.000,0.600,--,0.432
368,2010-04-11,Pittsburgh,0.600,0.333,1.000,0.667,0.500,0.385
369,2010-04-11,NY Yankees,0.600,0.667,1.000,--,0.600,0.644
370,2010-04-11,Atlanta,0.600,0.333,1.000,0.667,0.500,0.531
371,2010-04-11,Tampa Bay,0.600,0.333,0.000,0.600,--,0.519
372,2010-04-11,Miami,0.600,0.667,1.000,0.500,0.667,0.537
373,2010-04-11,Washington,0.400,0.667,1.000,0.333,0.500,0.364
374,2010-04-11,Texas,0.400,0.333,0.000,0.400,--,0.537
375,2010-04-11,Kansas City,0.400,0.333,0.000,0.400,--,0.401
376,2010-04-11,LA Dodgers,0.400,0.667,0.000,--,0.400,0.582
377,2010-04-11,San Diego,0.400,0.333,1.000,--,0.400,0.463
378,2010-04-11,NY Mets,0.400,0.333,0.000,0.400,--,0.432
379,2010-04-11,Boston,0.400,0.333,1.000,0.333,0.500,0.576
380,2010-04-11,Cleveland,0.400,0.333,0.000,--,0.400,0.401
381,2010-04-11,Colorado,0.400,0.333,0.000,0.500,0.333,0.560
